"ent","sigle","siteID","siteName","lon","lat","elev","poldiv1","region","nsample","ndate","clammodel","use","upperdepth","lowerdepth"
705,"YLIMYSNE",600,"Ylimysneva",22.866667,62.133333,172,"FIN","Finland",51,4,1,2,NA,NA
706,"ZABOIN94",601,"Zaboinoe Lake",62.366667,55.533333,275,"RUS","Russia",56,0,1,2,NA,NA
707,"ZALT",602,"Zalozhtsy",25.45,49.75,320,"UKR","Ukraine",24,15,2,2,NA,NA
708,"ZAPOVED",603,"Zapovednoe",32.633333,65.116667,110,"RUS","Russia",24,2,1,2,NA,580
709,"ZARUCKOE",604,"Zaruckoe",36.25,63.9,20,"RUS","Russia",32,5,2,2,NA,NA
710,"ZAVIDKOV",605,"Zavidkovice",15.408333,49.647222,430,"CZE","Czech Republic",20,0,NA,NA,NA,NA
711,"ZBUDOV1",606,"Zbudovska blata",14.330556,49.833333,380,"CZE","Czech Republic",29,3,2,2,20,240
712,"ZBUDOV2",606,"Zbudovska blata",14.330556,49.833333,380,"CZE","Czech Republic",22,1,1,2,0,200
713,"ZELLHOF",607,"Wasenmoos beim Zellhof",13.105556,47.986111,505,"AUT","Austria",63,1,1,2,0,620
714,"ZERIBAR",608,"Lake Zeribar",46.116667,35.533333,1288,"IRN","Iran, Islamic Republic of",142,7,1,2,NA,NA
715,"ZIRBEN",609,"Zirbenwaldmoor",11.025,46.858333,2150,"AUT","Austria",66,7,2,2,0,330
716,"ZIRBEN1",609,"Zirbenwaldmoor",11.025,46.858333,2150,"AUT","Austria",11,0,NA,NA,NA,NA
717,"ZS-9",610,"Zsombo Swamp",19.994167,46.361389,92,"HUN","Hungary",54,2,1,2,120,NA
718,"ZURATKUL",611,"Zuratkul'",59.266667,54.9,720,"RUS","Russia",39,0,2,2,NA,NA
719,"ZYR2-69",612,"Zyrardow",20.444444,52.053611,117,"POL","Poland",152,0,NA,NA,NA,NA
720,"JASLO",613,"Jaslo",21.466667,49.783333,250,"POL","Poland",42,2,1,2,240,350
721,"PRARION",614,"Plateau de Prarion",6.749444,45.884722,1857,"FRA","France",47,0,NA,NA,NA,NA
722,"PRE2",615,"Col du Pré",6.610556,45.689167,1730,"FRA","France",61,0,NA,NA,NA,NA
723,"BLEEKEMR",616,"Bleekemeer",5.75,52.25,25,"NLD","Netherlands",94,0,NA,NA,NA,NA
724,"BOSHEI3",617,"Bosscherheide",6.094722,51.578611,18,"NLD","Netherlands",12,3,1,2,NA,NA
725,"CLEAT",618,"Loch Cleat",-6.277778,57.6225,163,"GBR","United Kingdom",63,10,2,2,NA,NA
726,"GEORGENF",619,"Georgenfelder Hochmoor",13.75,50.75,860,"DEU","Germany",31,9,2,2,NA,NA
727,"HOPSEIDT",620,"Lake Hopseidet",27.716667,70.833333,225,"NOR","Norway",53,4,2,2,NA,NA
728,"IFJORD",621,"Lake Ifjord",27.633333,70.433333,317,"NOR","Norway",93,4,2,2,NA,NA
729,"KRUMPA",622,"Krumpa",11.85,51.3,622,"DEU","Germany",43,6,2,2,NA,NA
730,"LAKERACZ",623,"Lake Racze",14.666667,53.916667,-9,"POL","Poland",89,10,2,2,NA,1020
731,"MARIAH",624,"Mariahout",5.545,51.523333,14,"NLD","Netherlands",27,2,1,2,NA,NA
732,"MEKELMR",625,"Mekelermeer",6.616667,52.766667,15,"NLD","Netherlands",245,4,2,1,NA,NA
733,"MEODAL",626,"Loch Meodal",-5.866667,57.133333,105,"GBR","United Kingdom",74,1,1,2,NA,NA
734,"MFM6T",627,"Meerfelder Maar",6.75,50.1,336,"DEU","Germany",217,0,1,2,NA,NA
735,"MIK2_N",628,"Lake Mikolajki",21.418056,53.768056,116,"POL","Poland",16,6,2,2,NA,NA
736,"NOTSEL",629,"Notsel",4.769444,51.554167,5,"NLD","Netherlands",62,4,1,2,130,NA
737,"OUVEIL2",630,"Etang d'Ouveillan",3,43.266667,6,"FRA","France",24,3,1,2,NA,NA
738,"PLAINEP",631,"Plaine Alpe",6.594167,44.963889,1850,"FRA","France",40,1,1,2,NA,NA
739,"PREROND",632,"Pré Rond",6.594167,44.918889,1800,"FRA","France",38,2,1,2,NA,NA
740,"PUSZDARZ",633,"Darzlubie Forest",18.166667,54.7,40,"POL","Poland",80,13,2,2,NA,NA
741,"SCHWEMA3",634,"Schwemm",12.3,47.658333,671,"AUT","Austria",87,4,1,1,NA,NA
742,"SCHWEMB1",634,"Schwemm",12.3,47.658333,671,"AUT","Austria",131,4,2,2,0,1420
743,"SCHWEMB5",634,"Schwemm",12.3,47.658333,671,"AUT","Austria",84,9,2,2,0,830
744,"SCHWEMF4",634,"Schwemm",12.3,47.658333,671,"AUT","Austria",61,2,1,1,NA,NA
745,"SKAIDJVR",635,"Lake Skaidejavri",27.866667,70.000833,183,"FIN","Finland",100,5,2,2,NA,NA
746,"THZM4AB",636,"Holzmaar",8.878889,50.116667,425,"DEU","Germany",85,0,1,2,NA,NA
747,"TSUOLJVR",637,"Lake Tsuolbmajavri",22.083333,68.691667,526,"FIN","Finland",146,14,2,2,NA,NA
748,"UDDELMR",638,"Uddelermeer",5.761944,52.236944,26,"NLD","Netherlands",100,4,2,1,NA,NA
749,"WA3ROH",639,"Wachel 3",8.868889,53.438889,17,"DEU","Germany",104,7,2,2,NA,NA
750,"WOLIN2",640,"Wolin II",14.666667,53.833333,5,"POL","Poland",56,9,2,2,NA,NA
751,"WOR80_N",641,"Woryty",20.2,53.75,105,"POL","Poland",101,6,1,1,NA,NA
752,"WOR82_N",641,"Woryty",20.2,53.75,105,"POL","Poland",84,14,2,2,NA,NA
753,"ZPEAT76",642,"Zarnowiec Peat Bog",18.116667,54.716667,5,"POL","Poland",86,8,2,2,NA,NA
754,"ACHIT2",49,"Achit-Nur",90.6,49.5,1435,"MNG","Mongolia",11,1,NA,NA,NA,NA
755,"ACHIT6",49,"Achit-Nur",90.6,49.5,1435,"MNG","Mongolia",11,3,NA,NA,NA,NA
756,"ADRAN",643,"Adran",18.016667,59.066667,40,"SWE","Sweden",45,5,-99,1,NA,NA
757,"ASP3",644,"El Asperillo",-6.833333,37.071111,15,"ESP","Spain",56,0,NA,NA,NA,NA
758,"BALCERE",645,"Balcère",2.055,42.590833,1764,"FRA","France",69,0,NA,NA,NA,NA
759,"BARCA",646,"Barcaggio",9.403611,43.005833,2,"FRA","France",22,0,NA,NA,NA,NA
760,"BASTANI1",647,"Bastani",9.132222,42.065833,2089,"FRA","France",51,0,NA,NA,NA,NA
761,"BASTANI2",647,"Bastani",9.132222,42.065833,2089,"FRA","France",49,0,NA,NA,NA,NA
762,"BCOMBE2",648,"Bonnecombe",3.125,44.566667,1340,"FRA","France",26,0,NA,NA,NA,NA
763,"BEILLARD",649,"Le Beillard",6.801111,48.073333,605,"FRA","France",70,5,1,1,NA,NA
764,"BELIER",650,"Lac du Mont de Belier",2.643056,45.337778,860,"FRA","France",75,10,1,1,NA,NA
765,"BISCAYE1",651,"Biscaye",-0.083333,43.033333,409,"FRA","France",205,17,2,1,NA,NA
766,"BOBERT",652,"Moskovskiy Bobrik",34.5,50.55,135,"UKR","Ukraine",13,0,1,2,NA,NA
767,"BOBROV",653,"Bobrov",19.566667,49.445833,620,"SVK","Slovakia",46,13,2,2,NA,NA
768,"BOGBOLT",654,"Bolotnya",23.95,50.333333,190,"UKR","Ukraine",12,0,1,2,NA,NA
769,"BUIR",655,"Buir-Nur",117.7,47.75,583,"MNG","Mongolia",35,3,NA,NA,NA,NA
770,"CANNUTA",656,"Cannuta",9.1,42.5,12,"FRA","France",24,0,NA,NA,NA,NA
771,"CAPITELL",657,"Capitello",9.006111,42.21,1930,"FRA","France",30,0,NA,NA,NA,NA
772,"CASTET1",658,"Castet",-0.366667,43.033333,850,"FRA","France",47,0,NA,NA,NA,NA
773,"CASTET2",658,"Castet",-0.366667,43.033333,850,"FRA","France",80,0,NA,NA,NA,NA
774,"CETULAT",659,"Tsetula",24,50,235,"UKR","Ukraine",5,0,1,2,NA,NA
775,"CHA1",660,"Lac de Champlong",7.806944,45.825,2300,"ITA","Italy",24,1,NA,NA,NA,NA
776,"CHAUVET1",661,"Montchauvet",3.399167,44.900833,1425,"FRA","France",19,1,NA,NA,NA,NA
777,"COOLT",662,"Kulichkovskoye",24.116667,50.333333,190,"UKR","Ukraine",12,0,1,2,NA,NA
778,"CREICHCA",663,"Creich Castle",-3.083333,56.383333,400,"GBR","United Kingdom",15,3,1,1,NA,NA
779,"CRENO",664,"Lac de Creno",8.9475,42.200833,1280,"FRA","France",69,10,2,1,NA,NA
780,"CRET",665,"Tourbière Lo Cret",7.841667,45.907778,1869,"ITA","Italy",23,0,NA,NA,NA,NA
781,"CUREBIAS",666,"Curebiasse",3.595,44.595,1355,"FRA","France",20,0,NA,NA,NA,NA
782,"DABA3",163,"Daba-Nur",98.794444,48.2,2465,"MNG","Mongolia",13,2,NA,NA,NA,NA
783,"DANYAG6",667,"Danyagiin-Hara-Nur",88.95,48.616667,2493,"MNG","Mongolia",12,1,NA,NA,NA,NA
784,"DAYAN",668,"Dayan-Nur",88.833333,48.366667,2232,"MNG","Mongolia",25,2,NA,NA,NA,NA
785,"DED",669,"Velky Ded",17.216667,50.083333,1380,"CZE","Czech Republic",15,4,2,2,0,70
786,"DOLINA",670,"Zlatnicka Dolina",19.283333,49.516667,850,"SVK","Slovakia",71,5,2,2,NA,NA
787,"DONVOLD",671,"Donvold",13.583333,68.133333,10,"NOR","Norway",48,6,2,2,NA,NA
788,"DRASSANE",672,"Drassanes",2.181667,41.376389,6,"ESP","Spain",28,2,1,1,NA,NA
789,"DUND2",673,"Dund-Nur",89.791667,49.5,2097,"MNG","Mongolia",15,2,NA,NA,NA,NA
790,"DUND8",673,"Dund-Nur",89.791667,49.5,2097,"MNG","Mongolia",18,2,NA,NA,NA,NA
791,"ELANMORE",674,"Ellanmore",-3.283333,58.3,100,"GBR","United Kingdom",30,7,NA,NA,NA,NA
792,"ENFERS",675,"Les Enfers",7.036389,47.284444,965,"CHE","Switzerland",42,2,1,1,NA,NA
793,"ESTAGNE1",676,"L'Estagnon",1.372322,42.804934,1307,"FRA","France",78,0,NA,NA,NA,NA
794,"ESTAGNE2",676,"L'Estagnon",1.372322,42.804934,1307,"FRA","France",60,0,NA,NA,NA,NA
795,"EULALIE",677,"Sainte Eulalie",3.453056,44.783889,1200,"FRA","France",52,0,NA,NA,NA,NA
796,"FOURNAS",678,"Ruisseau du Fournas",2.058889,42.7,1500,"FRA","France",64,0,NA,NA,NA,NA
797,"FRASNE1",679,"Frasne",6.162222,46.831389,840,"FRA","France",68,4,1,1,NA,NA
798,"FREYCH1",680,"Freychinède",1.430976,42.800784,1350,"FRA","France",130,0,NA,NA,NA,NA
799,"FREYCH2",680,"Freychinède",1.430976,42.800784,1350,"FRA","France",75,6,2,1,NA,NA
800,"GARASEL",681,"Garaselet (Byskeälven)",19.933333,65.333333,293,"SWE","Sweden",30,10,1,1,NA,NA
801,"GIRALDES",682,"Forêt de Giraldès",3.597222,44.666944,1420,"FRA","France",9,0,NA,NA,NA,NA
802,"GUTT",683,"Nowy Gutiski",26.833333,50.266667,210,"UKR","Ukraine",50,0,2,2,NA,NA
803,"HARAUS2",684,"Hara-Us-Nur",92,47.916667,1156,"MNG","Mongolia",10,1,NA,NA,NA,NA
804,"HARAUS6",684,"Hara-Us-Nur",92,47.916667,1156,"MNG","Mongolia",6,2,NA,NA,NA,NA
805,"HEINALAM",685,"Heinälampi",27.65,63.116667,90,"FIN","Finland",135,0,NA,NA,NA,NA
806,"HOVIA",686,"Hovi A",-6.75,61.516667,12,"FRO","Faroe Islands",34,0,NA,NA,NA,NA
807,"HUDO3",687,"Hudo-Nur",99.533333,48.133333,2060,"MNG","Mongolia",47,2,NA,NA,NA,NA
808,"HUDO8",687,"Hudo-Nur",99.533333,48.133333,2060,"MNG","Mongolia",59,4,NA,NA,NA,NA
809,"HUHNUR",688,"Huh-Nur",98.516667,47.533333,2649,"MNG","Mongolia",16,1,NA,NA,NA,NA
810,"IOSIPOVO",689,"Iosipovo",28,51.2,8,"UKR","Ukraine",11,2,1,2,NA,NA
811,"JEDLOVA",690,"Jedlova",19.663889,49.508333,650,"SVK","Slovakia",38,0,NA,NA,NA,NA
812,"JEU2",263,"Plan du Jeu",6.532222,45.607222,2010,"FRA","France",34,0,NA,NA,NA,NA
813,"JOLAN2",691,"Le Jolan",2.859167,45.139444,1120,"FRA","France",27,5,2,1,NA,NA
814,"KHOMIN",692,"Khomin Mokh",28,51.2,8,"UKR","Ukraine",21,4,2,2,NA,NA
815,"KOLCZEWO",693,"Kolczewo",14.666667,53.916667,15,"POL","Poland",152,15,2,2,NA,NA
816,"KOLMILOU",694,"Kolmiloukkonen",28.483333,66.233333,344,"FIN","Finland",78,5,1,2,NA,NA
817,"KROSSHOL",695,"Krossholsmyri",-17.905556,66.098611,25,"ISL","Iceland",23,0,-99,1,NA,NA
818,"LABARTHE",696,"Tourbière de la Barthe",2.787222,45.495,1200,"FRA","France",65,0,NA,NA,NA,NA
819,"LABORDE",697,"Tourbière de la Borde",2.083333,42.533333,1660,"FRA","France",85,4,NA,NA,NA,NA
820,"LAGOA_CO",698,"Lagoa Comprida 2",-7.636111,40.362778,1650,"PRT","Portugal",88,4,1,2,NA,NA
821,"LAIT1",307,"Lac du Lait",6.816667,45.315278,2190,"FRA","France",74,0,NA,NA,NA,NA
822,"LANDOS1",699,"Landos",3.825,44.85,1070,"FRA","France",66,10,1,1,NA,NA
823,"LAPIGNE",700,"Tourbiere de la Pigne",3.786111,45.710833,1350,"FRA","France",49,0,NA,NA,NA,NA
824,"LAURENTI",701,"Ruisseau de Laurenti",2.029444,42.675,1860,"FRA","France",94,0,NA,NA,NA,NA
825,"LESTIVAL",702,"L'Estivalet",3.385556,44.855833,1120,"FRA","France",15,4,1,1,NA,NA
826,"LESUC1",703,"Le Suc",2.904722,45.377222,1210,"FRA","France",101,4,NA,NA,NA,NA
827,"LESUC2",703,"Le Suc",2.904722,45.377222,1210,"FRA","France",18,6,1,2,NA,NA
828,"LEVEANIE",704,"Leveäniemi",21.016667,67.633333,365,"SWE","Sweden",59,5,2,1,NA,NA
829,"LISI",705,"Lisi",44.683333,41.783333,622,"GEO","Georgia",93,0,1,2,NA,NA
830,"LKBT",706,"Bolotnoye",24.8,51.05,184,"UKR","Ukraine",17,17,2,2,NA,NA
831,"LOD",707,"Lac de Lod",7.609722,45.8025,1460,"ITA","Italy",35,2,1,2,250,620
832,"LODITOR",708,"Tourbière de Loditor",7.610123,45.800973,1470,"ITA","Italy",43,1,NA,NA,NA,NA
833,"LOPT",709,"Lopatin",24.833333,50.216667,200,"UKR","Ukraine",19,0,2,2,NA,NA
834,"LOURDE1",710,"Lourdes",-0.075,43.033333,430,"FRA","France",146,9,1,1,NA,NA
835,"MAJ",711,"Velky Maj",17.216667,50.05,1365,"CZE","Czech Republic",15,4,2,2,0,63
836,"MAKT",712,"Makovich",24.216667,50.966667,192,"UKR","Ukraine",44,0,1,2,NA,NA
837,"MIROSHY",713,"Miroshy",28,51.2,8,"UKR","Ukraine",22,4,2,2,NA,NA
838,"MONGE1",714,"Le Monge",-0.016667,43.05,394,"FRA","France",142,15,2,1,NA,NA
839,"MONTBAR",715,"Le Mont Bar",3.759167,45.197778,1008,"FRA","France",28,0,NA,NA,NA,NA
840,"MOOSALM",716,"Moossalmmoor",13.516667,47.75,740,"AUT","Austria",74,2,2,2,0,480
841,"MOSH1",717,"Moshkarnoe",34.05,62.25,58,"RUS","Russia",147,9,2,1,NA,NA
842,"MOULINAS",718,"Moulinasse",2.235556,42.683333,1330,"FRA","France",74,0,NA,NA,NA,NA
843,"MOURA1",719,"Le Moura",-1.55,43.45,43,"FRA","France",76,6,1,1,NA,NA
844,"MOURA2",719,"Le Moura",-1.55,43.45,43,"FRA","France",40,0,NA,NA,NA,NA
845,"NASSET",720,"Tourbière des Nassettes",3.641667,44.466667,1375,"FRA","France",23,0,1,1,NA,NA
846,"NEGRE",721,"Gourg Nègre",2.216667,42.633333,2080,"FRA","France",133,0,NA,NA,NA,NA
847,"ODENSEE",722,"Ödenseemoor",13.633333,47.616667,770,"AUT","Austria",68,3,2,2,0,675
848,"OSOEVT",723,"Osoyevka",35.216667,50.9,160,"UKR","Ukraine",19,0,1,2,NA,NA
849,"OSTRICO1",724,"Ostriconi",9.1,42.6,10,"FRA","France",22,0,NA,NA,NA,NA
850,"OSTRICO2",724,"Ostriconi",9.1,42.6,10,"FRA","France",20,0,NA,NA,NA,NA
851,"PADUL2",725,"Padul",-3.066667,37,785,"ESP","Spain",106,0,NA,NA,NA,NA
852,"PINET1",726,"Pinet",1.972222,42.865,880,"FRA","France",74,0,NA,NA,NA,NA
853,"PINET2",726,"Pinet",1.972222,42.865,880,"FRA","France",92,0,NA,NA,NA,NA
854,"PITKALAM",727,"Pitkälampi",30.5,62.25,82,"FIN","Finland",176,0,NA,NA,NA,NA
855,"PODT",728,"Maly Podleski",24.016667,49.916667,200,"UKR","Ukraine",17,0,1,2,NA,NA
856,"POLT",729,"Polonichka",24.75,50.266667,200,"UKR","Ukraine",19,0,1,2,NA,NA
857,"PRE1",615,"Col du Pré",6.610556,45.689167,1730,"FRA","France",47,0,NA,NA,NA,NA
858,"RANDON",730,"Randon",3.543056,44.666944,1520,"FRA","France",47,0,NA,NA,NA,NA
859,"RODSCH",731,"Rödschitzmoor",13.913333,47.560833,801,"AUT","Austria",45,2,1,1,NA,NA
860,"SAISIES1",482,"Les Saisies",6.476944,45.737222,1570,"FRA","France",44,0,NA,NA,NA,NA
861,"SALECCE",732,"Saleccia",9.204167,42.722778,15,"FRA","France",86,5,1,1,NA,NA
862,"SANDSJON",733,"Sandsjön",13.416667,56.75,158,"SWE","Sweden",127,0,NA,NA,NA,NA
863,"SERRE1",734,"Le Serre",2.1,42.55,1750,"FRA","France",22,0,NA,NA,NA,NA
864,"SERRE2",734,"Le Serre",2.1,42.55,1750,"FRA","France",26,0,NA,NA,NA,NA
865,"SHIRET",735,"Shiret-Nur",101.816667,46.533333,2500,"MNG","Mongolia",22,3,NA,NA,NA,NA
866,"ST-1T",736,"Stoyanov 1",24.633333,50.383333,198,"UKR","Ukraine",18,0,1,1,NA,NA
867,"SVAT",737,"Svyatoye 2",24.333333,51.1,183,"UKR","Ukraine",33,0,1,2,NA,NA
868,"SVINAVAT",738,"Svinavatn",-20.698333,64.101111,85,"ISL","Iceland",47,0,NA,NA,NA,NA
869,"SWIENSKU",739,"Swienskuhle DAH III",8.7225,53.671389,5,"DEU","Germany",88,8,2,2,NA,NA
870,"TAPH3",740,"La Taphanel",2.679167,45.274444,975,"FRA","France",75,11,2,2,NA,NA
871,"TAPH4",740,"La Taphanel",2.679167,45.274444,975,"FRA","France",51,2,1,1,NA,NA
872,"TERKHIN3",741,"Terkhiin-Tsagan-Nur",99.7,48.15,2060,"MNG","Mongolia",24,1,NA,NA,NA,NA
873,"TERKHIN8",741,"Terkhiin-Tsagan-Nur",99.7,48.15,2060,"MNG","Mongolia",35,8,NA,NA,NA,NA
874,"THRANDAR",742,"Thrandarholt",-20.357222,64.034444,80,"ISL","Iceland",18,0,NA,NA,NA,NA
875,"TJORN1",743,"Tjörnin",-21.937222,64.144444,2,"ISL","Iceland",14,0,NA,NA,NA,NA
876,"TOLBO2",744,"Tolbo-Nur",90.083333,48.65,2079,"MNG","Mongolia",10,1,NA,NA,NA,NA
877,"TSAGAN",745,"Tsagan-Nur",97.263889,47.65,2236,"MNG","Mongolia",20,3,NA,NA,NA,NA
878,"TUROVA",746,"Turova Dacha",24.1,48.9,8,"UKR","Ukraine",38,4,2,2,NA,NA
879,"URMIIN",747,"Urmiin-Tsagan-Nur",102.933333,48.841667,1450,"MNG","Mongolia",29,2,NA,NA,NA,NA
880,"VATNSKOT",748,"Vatnskotsvatn",-19.480556,65.701389,65,"ISL","Iceland",56,0,NA,NA,NA,NA
881,"VEAUX",749,"Tourbière les Veaux",7.094444,47.242778,1020,"CHE","Switzerland",21,1,1,1,NA,NA
882,"VERRA",750,"Pian di Verra superiore",7.691667,45.897222,2380,"ITA","Italy",13,0,NA,NA,NA,NA
883,"WAG-LG",751,"Wag",-3.65,58.2,190,"GBR","United Kingdom",7,5,NA,NA,NA,NA
884,"WINLESS",752,"Loch of Winless",-3.2,58.466667,9,"GBR","United Kingdom",66,10,2,1,NA,NA
885,"ZURAWIEC",753,"Zurawiec",16.5,54.416667,33,"POL","Poland",59,6,1,2,NA,NA
886,"ZVENIT",754,"Zvenigorod-Kotsurovskoye",24.233333,49.8,200,"UKR","Ukraine",14,0,1,2,NA,NA
887,"ASHIK",755,"Loch Ashik",-5.833333,57.25,30,"GBR","United Kingdom",46,10,2,2,NA,NA
888,"CHANGE",756,"Change-Glatinier",-0.788889,48.116667,102,"FRA","France",48,10,2,2,NA,NA
889,"FANGO08",757,"Le Fango",8.664167,42.416944,10,"FRA","France",105,4,1,1,NA,NA
890,"GORNO61",758,"Gorno",20.833333,50.85,240,"POL","Poland",66,0,1,2,NA,NA
891,"ALCUDIA",759,"Albufera Alcudia",3.119167,39.792778,0,"ESP","Spain",54,4,1,2,NA,NA
892,"N-CAS",760,"Hoya del Castillo",-0.5,41.25,260,"ESP","Spain",34,3,2,2,NA,NA
893,"N-GUA",761,"Laguna Guallar",-0.216667,41.4,336,"ESP","Spain",22,1,1,2,NA,NA
894,"CANDIEIR",762,"Charco da Candieira",-7.576389,40.341667,1409,"PRT","Portugal",323,30,1,2,-15,NA
895,"SANDVIK",763,"Sandvikvatn",5.5,59.283333,128,"NOR","Norway",45,13,2,2,NA,NA
896,"TRIKHON5",764,"Trikhonis 5",21.5,38.6,20,"GRC","Greece",29,0,2,2,110,NA
897,"W_WAW5",590,"Warszawa Wawrzyszew",20.941667,52.286111,98,"POL","Poland",36,0,NA,NA,NA,NA
898,"JARVEOTS",765,"Lake Jarveotsa",24.283333,59.033333,42,"EST","Estonia",38,4,1,2,NA,820
899,"HOVIB",766,"Hovi B",-6.75,61.516667,12,"FRO","Faroe Islands",23,6,2,1,NA,NA
900,"KRAGMJNY",291,"Krageholmssjön",13.733333,55.5,43,"SWE","Sweden",96,0,2,2,NA,NA
901,"KVARNTRA",767,"Lake Kvarnträsk",19.983333,60.35,14,"FIN","Finland",96,3,1,1,NA,NA
902,"BARBAROX",768,"Poço do Barbaroxa de Cima",-8.808889,38.071111,2,"PRT","Portugal",47,6,1,1,NA,NA
903,"BEUF",769,"La Beuffarde",6.423056,46.823611,1111,"FRA","France",54,4,1,2,NA,NA
904,"CARREGUE",770,"Vale da Carregueira",-8.770556,38.094444,8,"PRT","Portugal",54,6,1,1,NA,NA
905,"CHA2",771,"Tourbière de Champlong",7.8075,45.820833,2320,"ITA","Italy",62,2,1,2,15,450
906,"CHEYLAN1",772,"Etang de Cheylade",2.895,45.09,1040,"FRA","France",56,7,2,2,NA,NA
907,"CRISTOL",773,"Cristol Lake",6.633333,44.9975,2248,"FRA","France",35,3,1,2,NA,NA
908,"CROVAN03",774,"Crovani",8.682222,42.469444,10,"FRA","France",44,2,1,1,NA,NA
909,"CROVANI",774,"Crovani",8.682222,42.469444,10,"FRA","France",44,2,1,1,NA,NA
910,"ESTACADA",775,"Lagoa de Albufeira",-9.138889,38.524722,2,"PRT","Portugal",30,3,1,1,NA,NA
911,"FIGUEIRA",776,"Figueira de Baixo",-8.741944,38.314444,3,"PRT","Portugal",44,6,1,1,NA,NA
912,"GB4",777,"Gallanech Beg",-5.501389,56.384444,70,"GBR","United Kingdom",142,15,2,2,NA,NA
913,"GOLFO1",778,"Lagoa do Golfo I",-9.135,38.560556,70,"PRT","Portugal",27,4,1,1,NA,NA
914,"GOLFO2",779,"Lagoa do Golfo II",-9.135,38.560556,70,"PRT","Portugal",20,0,1,1,NA,NA
915,"LCASASW",780,"Lagoa da Casa (Southwest)",-9.144444,38.573611,70,"PRT","Portugal",87,0,1,1,NA,11.5
916,"LGC",781,"Lagaccione",11.85,42.566667,355,"ITA","Italy",197,16,2,2,0,3000
917,"MOINHOS",782,"Ribeira de Moinhos",-8.845833,37.979167,5,"PRT","Portugal",159,11,1,1,NA,NA
918,"N-PEQ",783,"Salada Pequeña",-0.216667,41.033333,357,"ESP","Spain",43,5,1,2,NA,NA
919,"N-SAL",784,"Laguna Salada Chiprana",-0.166667,41.233333,150,"ESP","Spain",39,4,1,2,NA,NA
920,"PEUIL",785,"Peuil Peat Bog",5.643611,45.125,970,"FRA","France",66,4,1,2,NA,NA
921,"PILAZ",786,"Tourbière de Pilaz",7.833333,45.816944,1460,"ITA","Italy",62,4,2,2,0,300
922,"PRGNP",787,"Lago Pratignano",10.819722,44.176111,1307,"ITA","Italy",58,5,2,2,0,1490
923,"RILMAN",788,"Lake Suho Ezero",23.416667,42.133333,1900,"BGR","Bulgaria",56,2,1,2,NA,NA
924,"RLGH3DAT",789,"Round Loch of Glenhead",-4.418889,55.084722,300,"GBR","United Kingdom",66,7,1,2,NA,230
925,"TEANGDAT",790,"Teanga",-7.284722,57.319167,20,"GBR","United Kingdom",61,7,2,2,NA,NA
926,"TRAVESS1",791,"Lagoa Travessa I",-8.7725,38.304444,3,"PRT","Portugal",65,4,1,1,NA,NA
927,"TRAVESS2",792,"Lagoa Travessa II",-8.7725,38.304444,3,"PRT","Portugal",52,8,1,1,NA,NA
928,"VACC3",793,"Vaccarès III",4.543889,43.541667,1,"FRA","France",25,1,1,1,NA,NA
929,"VICO_V1",794,"Lago di Vico",12.166667,42.316667,510,"ITA","Italy",253,17,2,2,0,1400
930,"VILLA",795,"Lac de Villa",7.761111,45.684722,820,"ITA","Italy",139,7,2,2,0,690
931,"BANYOLES",796,"Lake Banyoles",2.75,42.133333,173,"ESP","Spain",110,2,1,2,NA,NA
932,"LGM90D",382,"Lago Grande di Monticchio",15.6,40.944444,1326,"ITA","Italy",245,3,1,2,0,1200
933,"CORREO",797,"Correo",5.983056,44.508333,1090,"FRA","France",180,10,2,2,NA,NA
934,"GIOUX",798,"Gioux",2.643056,45.274444,957,"FRA","France",120,26,1,1,NA,NA
935,"GPILXX",799,"La Grande Pile",6.503889,47.733333,330,"FRA","France",426,0,1,1,NA,NA
936,"HOLZBC",636,"Holzmaar",8.878889,50.116667,425,"DEU","Germany",114,0,NA,NA,NA,NA
937,"KOILADHA",800,"Koiladha",23.1,37.55,-10,"GRC","Greece",31,0,NA,NA,NA,NA
938,"PANBRI",801,"Pannel Bridge",0.675278,50.905833,3,"GBR","United Kingdom",143,8,1,2,NA,NA
939,"BOSHEI1",617,"Bosscherheide",6.094722,51.578611,18,"NLD","Netherlands",38,4,2,2,NA,NA
940,"BRUGEROU",802,"Brugeroux",2.848889,45.147222,1260,"FRA","France",101,8,NA,NA,NA,NA
941,"CLAIR",803,"Loch Clair",-5.343611,57.558889,92,"GBR","United Kingdom",101,7,2,2,NA,450
942,"DOMSJON",804,"Domsjön",12.45,58.3,129,"SWE","Sweden",28,7,2,2,NA,NA
943,"DRIVATI",805,"Lake Drivati",27.066667,55.616667,120,"BLR","Belarus",31,0,NA,NA,NA,NA
944,"DRUIM",806,"Lochan an Druim",-4.7,58.466667,25,"GBR","United Kingdom",73,10,2,2,NA,NA
945,"DURANK1",807,"Lake Duranunlak",28.55,43.666667,4,"BGR","Bulgaria",36,2,1,2,NA,580
946,"DURANK2",807,"Lake Duranunlak",28.55,43.666667,4,"BGR","Bulgaria",48,0,1,2,NA,NA
947,"E26",808,"Black Sea (West)",29.916667,42.833333,0,"BGR","Bulgaria",18,2,1,2,NA,NA
948,"EINICH",809,"Loch Einich",-3.8,57.083333,502,"GBR","United Kingdom",32,3,1,2,NA,200
949,"HOYRAN",810,"Hoyran Gölü",30.875,38.275,920,"TUR","Turkey",27,0,1,2,NA,NA
