"ent","sigle","siteID","siteName","lon","lat","elev","poldiv1","region","nsample","ndate","clammodel","use","upperdepth","lowerdepth","optional"
2009,"GESVRES",1554,"Le Gesvres",-1.595833,47.272222,7,"FRA","France",137,8,NA,NA,NA,NA,TRUE
2010,"SALONNES",1555,"Salonnes",6.498056,48.792222,200,"FRA","France",30,0,NA,NA,NA,NA,TRUE
2011,"CHAGAZON",1556,"Champ Gazon",4.048611,47.203333,585,"FRA","France",103,9,NA,NA,NA,NA,TRUE
2012,"MONTARNU",1557,"Le Grand Montarnu",4.05,47.011944,771,"FRA","France",45,7,NA,NA,NA,NA,TRUE
2013,"NATALOUP",1558,"Nataloup",4.035278,47.2275,515,"FRA","France",52,5,NA,NA,NA,NA,TRUE
2014,"SCEYONNE",1559,"Sources de l'Yonne",4.01,46.956389,740,"FRA","France",31,4,NA,NA,NA,NA,TRUE
2015,"MAUREPAS",1560,"Marais de Maurepas",2.582778,48.102222,78,"FRA","France",30,5,NA,NA,NA,NA,TRUE
2016,"RIMARDE",1561,"Rimarde",2.31,48.100556,100,"FRA","France",32,6,NA,NA,NA,NA,TRUE
2017,"NAUDIERE",1562,"Les Naudières",0.702222,47.5375,101,"FRA","France",56,8,NA,NA,NA,NA,TRUE
2018,"TORSE",1563,"La boire Torse",-1.07,47.386667,8,"FRA","France",79,10,NA,NA,NA,NA,TRUE
2019,"ROCHER",1564,"Petit Rocher",-1.915556,46.663056,1,"FRA","France",74,8,NA,NA,NA,NA,TRUE
2020,"BOURBES",1565,"Marais des Bourbes",-1.816667,46.55,4,"FRA","France",69,7,NA,NA,NA,NA,TRUE
2021,"ECOURS",1566,"Ecours",-1.842778,46.612222,4,"FRA","France",239,8,NA,NA,NA,NA,TRUE
2022,"JAUNAY",1567,"Jaunay",-1.892222,46.662778,1,"FRA","France",112,7,NA,NA,NA,NA,TRUE
2023,"SAUVETER",1568,"Sauveterre",-1.808333,46.543333,1,"FRA","France",41,4,NA,NA,NA,NA,TRUE
2024,"VERTONNE",1569,"Vertonne",-1.764722,46.549722,3,"FRA","France",69,5,NA,NA,NA,NA,TRUE
2025,"ARZON",1570,"Arzon",-2.890833,47.538889,2,"FRA","France",44,8,NA,NA,NA,NA,TRUE
2026,"ERDEVEN",1571,"Kerminihy beach",-3.200833,47.632778,1,"FRA","France",49,6,NA,NA,NA,NA,TRUE
2027,"SUSCINIO",1572,"Castle Suscinio",-2.727222,47.5125,2,"FRA","France",75,5,NA,NA,NA,NA,TRUE
2028,"MINDGES5",1573,"Mindelsee",9.023056,47.755556,406,"DEU","Germany",397,5,NA,NA,NA,NA,TRUE
2029,"M725GC1",1574,"MD72/5-25",36.616667,42.1,-418,"BLS","Black Sea",163,0,NA,NA,NA,NA,TRUE
2030,"GRANGE1",1575,"La Grange",-0.775278,46.089722,16,"FRA","France",34,5,NA,NA,NA,NA,TRUE
2031,"GRANGE2",1575,"La Grange",-0.775278,46.089722,16,"FRA","France",48,6,NA,NA,NA,NA,TRUE
2032,"GRANGE3",1575,"La Grange",-0.775278,46.089722,16,"FRA","France",41,6,NA,NA,NA,NA,TRUE
2033,"IFRIOUD",1576,"Ifri Oudadane",-3.258333,35.212778,9,"MAR","Morocco",23,0,NA,NA,NA,NA,TRUE
2034,"PATATERO",1577,"Patateros bog",-4.674167,39.597222,700,"ESP","Spain",28,4,NA,NA,NA,NA,TRUE
2035,"DOEL06",1578,"Doel",4.245278,51.320833,-1,"BEL","Belgium",28,8,NA,NA,NA,NA,TRUE
2036,"BAZELB",1579,"Bazel-Sluis",4.323056,51.135833,0,"BEL","Belgium",13,4,NA,NA,NA,NA,TRUE
2037,"BAZELA",1579,"Bazel-Sluis",4.323056,51.135833,0,"BEL","Belgium",16,4,NA,NA,NA,NA,TRUE
2038,"DETHLING",1580,"Dethlingen",10.133333,52.95,65,"DEU","Germany",199,0,NA,NA,NA,NA,TRUE
2039,"RIESEBER",1581,"Rieseberger moor",10.813889,52.284444,95,"DEU","Germany",21,0,NA,NA,NA,NA,TRUE
2040,"SCHWANEN",1582,"Schwanengrabenrinne",13.056389,52.524444,32,"DEU","Germany",141,14,NA,NA,NA,NA,TRUE
2041,"11CH17A",1583,"Taymyr pensula",102.235556,72.244444,54,"RUS","Russia",54,4,NA,NA,NA,NA,TRUE
2042,"AV14K21",1584,"Lago d'Averno",14.073056,40.836667,2,"ITA","Italy",11,0,NA,NA,NA,NA,TRUE
2043,"AV14K22",1584,"Lago d'Averno",14.073056,40.836667,2,"ITA","Italy",8,0,NA,NA,NA,NA,TRUE
2044,"AV14K23",1584,"Lago d'Averno",14.073056,40.836667,2,"ITA","Italy",35,0,NA,NA,NA,NA,TRUE
2045,"AV14K24",1584,"Lago d'Averno",14.073056,40.836667,2,"ITA","Italy",11,0,NA,NA,NA,NA,TRUE
2046,"BONDONE",1585,"Bondone",11.045833,46.014444,1550,"ITA","Italy",76,5,NA,NA,NA,NA,TRUE
2047,"BOSCORNE",1586,"Boscoreale",14.471389,40.261389,24,"ITA","Italy",11,0,NA,NA,NA,NA,TRUE
2048,"BOSCORSW",1586,"Boscoreale",14.471389,40.261389,24,"ITA","Italy",13,0,NA,NA,NA,NA,TRUE
2049,"FERSINA2",1587,"Fersina",11.118889,46.047222,191,"ITA","Italy",17,4,NA,NA,NA,NA,TRUE
2050,"FIAVE",1588,"Fiavè",10.829167,45.995278,654,"ITA","Italy",84,1,NA,NA,NA,NA,TRUE
2051,"OPLONTIS",1589,"Oplontis",14.453611,40.757222,22,"ITA","Italy",7,0,NA,NA,NA,NA,TRUE
2052,"POMPEII",1590,"Pompeii",14.482778,40.750278,35,"ITA","Italy",4,0,NA,NA,NA,NA,TRUE
2053,"SALTASOP",1591,"Saltarino sopra",10.499722,45.529722,210,"ITA","Italy",15,0,NA,NA,NA,NA,TRUE
2054,"SALTASOT",1592,"Saltarino sotto",10.503333,45.526111,195,"ITA","Italy",47,0,NA,NA,NA,NA,TRUE
2055,"TEGELER",1593,"Tegelersee",13.256944,52.585833,31,"DEU","Germany",232,3,NA,NA,NA,NA,TRUE
2056,"GS18",1594,"GS18",51.101111,41.548056,-479,"CAS","Caspian Sea",114,6,NA,NA,NA,NA,TRUE
2057,"MO05",1595,"Lake Mondsee",13.4025,47.811389,481,"AUT","Austria",121,1,NA,NA,NA,NA,TRUE
2058,"M7256191",1596,"MD72/5-22",36.492778,42.201944,-838,"BLS","Black Sea",65,0,NA,NA,NA,NA,TRUE
2059,"AUZAY",1597,"Châtelliers-en-Auzay",-0.846667,46.449167,25,"FRA","France",22,1,NA,NA,NA,NA,TRUE
2060,"AUZAY3",1597,"Châtelliers-en-Auzay",-0.846667,46.449167,25,"FRA","France",55,0,NA,NA,NA,NA,TRUE
2061,"AUZAY4",1597,"Châtelliers-en-Auzay",-0.846667,46.449167,25,"FRA","France",24,0,NA,NA,NA,NA,TRUE
2062,"CHARRON",1598,"La Bergerie en Charron",-1.043889,46.301111,3,"FRA","France",52,4,NA,NA,NA,NA,TRUE
2063,"MASTINE",1599,"La Mastine en Nuaillé d'Aunis",-0.961111,46.249722,4,"FRA","France",10,1,NA,NA,NA,NA,TRUE
2064,"PIEDLIZE",1600,"Pied-Lizet en Longèves",-0.966667,46.25,4,"FRA","France",48,2,NA,NA,NA,NA,TRUE
2065,"NACHTIGA",1601,"Nachtigall",9.401111,51.809444,109,"DEU","Germany",195,0,NA,NA,NA,NA,TRUE
2066,"BOURGS61",1602,"La Prairie du Cassoir",0.1475,47.256667,28,"FRA","France",3,0,NA,NA,NA,NA,TRUE
2067,"BOURGS62",1602,"La Prairie du Cassoir",0.1475,47.256667,28,"FRA","France",6,1,NA,NA,NA,NA,TRUE
2068,"BOURGUS2",1602,"La Prairie du Cassoir",0.1475,47.256667,28,"FRA","France",37,4,NA,NA,NA,NA,TRUE
2069,"CASPS471",1603,"Le Pré Caslot",0.217222,47.261667,29,"FRA","France",5,1,NA,NA,NA,NA,TRUE
2070,"CASPS472",1603,"Le Pré Caslot",0.217222,47.261667,29,"FRA","France",2,0,NA,NA,NA,NA,TRUE
2071,"LELANE",1604,"Le Lane",0.218056,47.259722,30,"FRA","France",2,0,NA,NA,NA,NA,TRUE
2072,"PREAPS37",1605,"Les Préaux",0.016111,47.284722,25,"FRA","France",5,1,NA,NA,NA,NA,TRUE
2073,"KERDUAL",1606,"Marais de Kerdual",-3.051667,47.586667,3,"FRA","France",49,2,NA,NA,NA,NA,TRUE
2074,"KEROGAN",1607,"Tourbière de Kerogan",-4.095556,47.961944,1,"FRA","France",28,0,NA,NA,NA,NA,TRUE
2075,"STANGZU2",1608,"Tourbière de Stang Zu",-4.088611,47.967778,49,"FRA","France",35,0,NA,NA,NA,NA,TRUE
2076,"ROCENPAI",1609,"Roc-en-Pail",-0.740556,47.334722,18,"FRA","France",114,0,NA,NA,NA,NA,TRUE
2077,"BALLEE",1610,"Les Noës",-0.420278,47.951667,50,"FRA","France",63,6,NA,NA,NA,NA,TRUE
2078,"THEVALLE",1611,"Moulin de Thévalles",-0.416389,47.969444,58,"FRA","France",60,6,NA,NA,NA,NA,TRUE
2079,"FIL6",1612,"Fillauderie",-2.136944,47.208056,2,"FRA","France",10,0,NA,NA,NA,NA,TRUE
2080,"PETIMAR3",1613,"Petit Marais",-2.102222,47.217222,1,"FRA","France",46,3,NA,NA,NA,NA,TRUE
2081,"DISIGNAC",1614,"Tumulus de Dissignac",-2.279167,47.270833,36,"FRA","France",4,0,NA,NA,NA,NA,TRUE
2082,"DONGES",1615,"Marais de Brière",-2.01,47.3175,2,"FRA","France",23,1,NA,NA,NA,NA,TRUE
2083,"B3",1616,"La Parée beach",-1.868333,46.626389,1,"FRA","France",3,0,NA,NA,NA,NA,TRUE
2084,"B4",1616,"La Parée beach",-1.868333,46.626389,1,"FRA","France",16,3,NA,NA,NA,NA,TRUE
2085,"B5",1616,"La Parée beach",-1.868333,46.626389,1,"FRA","France",14,1,NA,NA,NA,NA,TRUE
2086,"B92",1616,"La Parée beach",-1.868333,46.626389,1,"FRA","France",19,0,NA,NA,NA,NA,TRUE
2087,"EPINETTE",1617,"Epinette",-2.081111,47.199444,25,"FRA","France",14,0,NA,NA,NA,NA,TRUE
2088,"BJE12",1618,"Bois-Jésus",0.638056,47.413333,53,"FRA","France",39,5,NA,NA,NA,NA,TRUE
2089,"S13CHOI",1619,"La Grande Brousse",0.674167,47.486667,66,"FRA","France",34,5,NA,NA,NA,NA,TRUE
2090,"S1CHOI",1619,"La Grande Brousse",0.674167,47.486667,66,"FRA","France",36,5,NA,NA,NA,NA,TRUE
2091,"S8CHOI",1619,"La Grande Brousse",0.674167,47.486667,66,"FRA","France",29,5,NA,NA,NA,NA,TRUE
2092,"RIA3P",1620,"Riabelais",0.648333,47.4025,46,"FRA","France",47,6,NA,NA,NA,NA,TRUE
2093,"CHA11",1621,"Charcenay",0.642222,47.404722,55,"FRA","France",42,5,NA,NA,NA,NA,TRUE
2094,"BOUCHER1",1622,"Ilot de la Boucherie",-1.5575,47.216389,14,"FRA","France",19,1,NA,NA,NA,NA,TRUE
2095,"CROIX",1623,"Port-La-Croix",-2.874167,47.335278,1,"FRA","France",41,6,NA,NA,NA,NA,TRUE
2096,"LANVIHAN",1624,"Lann Vihan",-2.864444,47.346944,5,"FRA","France",59,7,NA,NA,NA,NA,TRUE
2097,"CAVAMONT",1625,"Caves d'Amont",0.475278,47.326667,42,"FRA","France",67,7,NA,NA,NA,NA,TRUE
2098,"LANGEAI1",1626,"Cinq-Mars-la-Pile",0.451111,47.337778,38,"FRA","France",77,8,NA,NA,NA,NA,TRUE
2099,"LANGEAI2",1626,"Cinq-Mars-la-Pile",0.451111,47.337778,38,"FRA","France",50,8,NA,NA,NA,NA,TRUE
2100,"PARCAY1",1627,"Tourbière de Parcay-sur-Vienne",0.480556,47.092222,39,"FRA","France",47,12,NA,NA,NA,NA,TRUE
2101,"PARCAY2",1628,"Parcay-sur-Vienne",0.48,47.105833,37,"FRA","France",20,6,NA,NA,NA,NA,TRUE
2102,"PEZOU2",1629,"Pezou",1.150833,47.870833,87,"FRA","France",32,6,NA,NA,NA,NA,TRUE
2103,"PEZOU",1629,"Pezou",1.150833,47.870833,87,"FRA","France",57,9,NA,NA,NA,NA,TRUE
2104,"STBEN1",1630,"Saint-Benoit-sur-Loire",2.319167,47.810278,110,"FRA","France",39,7,NA,NA,NA,NA,TRUE
2105,"STBEN3",1630,"Saint-Benoit-sur-Loire",2.319167,47.810278,110,"FRA","France",69,7,NA,NA,NA,NA,TRUE
2106,"CORPAIL",1631,"Corniche de Pail",-0.211111,48.416667,374,"FRA","France",15,2,NA,NA,NA,NA,TRUE
2107,"BAFORIER",1632,"La Baforière",-0.305556,48.056944,112,"FRA","France",29,6,NA,NA,NA,NA,TRUE
2108,"VERDEHAU",1633,"La Verderie",-0.427778,48.35,265,"FRA","France",19,4,NA,NA,NA,NA,TRUE
2109,"VERDEMOY",1633,"La Verderie",-0.427778,48.35,265,"FRA","France",18,3,NA,NA,NA,NA,TRUE
2110,"VERDEBAS",1633,"La Verderie",-0.427778,48.35,265,"FRA","France",16,3,NA,NA,NA,NA,TRUE
2111,"LEVARE",1634,"Lavaré",-0.916667,48.433333,205,"FRA","France",46,6,NA,NA,NA,NA,TRUE
2112,"MALINGUE",1635,"Malingue",-0.575,48.438889,107,"FRA","France",48,6,NA,NA,NA,NA,TRUE
2113,"AYDAT",1636,"Lake Aydat",2.985,45.663611,837,"FRA","France",111,17,NA,NA,NA,NA,TRUE
2114,"BLIZON",1637,"Blizon",1.228889,46.740556,92,"FRA","France",19,2,NA,NA,NA,NA,TRUE
2115,"CHERINE",1638,"Cherine",1.1775,46.792222,95,"FRA","France",27,7,NA,NA,NA,NA,TRUE
2116,"GDMEZ",1639,"Grand Mez",1.4425,46.746111,123,"FRA","France",16,2,NA,NA,NA,NA,TRUE
2117,"MICHEL",1640,"Saint-Michel-en-Brenne",1.163889,46.809444,83,"FRA","France",49,3,NA,NA,NA,NA,TRUE
2118,"LANGEAIS",1641,"Langeais",0.408611,47.3225,43,"FRA","France",91,0,NA,NA,NA,NA,TRUE
2119,"PARIGNE1",1642,"Tourbière de Landemarais",-1.181667,48.441667,145,"FRA","France",35,3,NA,NA,NA,NA,TRUE
2120,"PARIGNE2",1642,"Tourbière de Landemarais",-1.181667,48.441667,145,"FRA","France",60,1,NA,NA,NA,NA,TRUE
2121,"TANNIERE",1643,"Les Tannières",1.362222,46.505556,190,"FRA","France",23,3,NA,NA,NA,NA,TRUE
2122,"CHALERIE",1644,"Challerie",1.699722,47.858611,100,"FRA","France",112,15,NA,NA,NA,NA,TRUE
2123,"STLINAIR",1645,"Saint-Linaire",-1.065556,46.570556,32,"FRA","France",12,0,NA,NA,NA,NA,TRUE
2124,"MTJ-MANU",1646,"Le Sol de Loire",-0.873056,47.399167,12,"FRA","France",11,1,NA,NA,NA,NA,TRUE
2125,"MTJ-CAR",1646,"Le Sol de Loire",-0.873056,47.399167,12,"FRA","France",30,0,NA,NA,NA,NA,TRUE
2126,"GAUTRAIE",1647,"Gautraie",-0.736389,47.366111,15,"FRA","France",12,1,NA,NA,NA,NA,TRUE
2127,"CDR",1648,"Camp des Romains",3.353056,46.412222,225,"FRA","France",27,6,NA,NA,NA,NA,TRUE
2128,"3-OEUFS",1649,"Trois-Oeufs",-0.74,47.368056,14,"FRA","France",12,2,NA,NA,NA,NA,TRUE
2129,"HOTEL",1650,"Couëdic",-1.557222,47.213889,10,"FRA","France",59,4,NA,NA,NA,NA,TRUE
2130,"SULLY",1651,"Ilot Sully",-1.551389,47.2225,12,"FRA","France",70,3,NA,NA,NA,NA,TRUE
2131,"TANNEURS",1652,"Tanneurs",-1.557222,47.213889,13,"FRA","France",83,5,NA,NA,NA,NA,TRUE
2132,"MJT-PONT",1653,"Montjean-sur-Loire",-0.853889,47.3925,12,"FRA","France",48,7,NA,NA,NA,NA,TRUE
2133,"MONTJEAN",1653,"Montjean-sur-Loire",-0.853889,47.3925,12,"FRA","France",21,0,NA,NA,NA,NA,TRUE
2134,"BRENILIS",1654,"Lac de Brennilis",-3.887222,48.353611,222,"FRA","France",83,3,NA,NA,NA,NA,TRUE
2135,"BRENILI4",1654,"Lac de Brennilis",-3.887222,48.353611,222,"FRA","France",17,0,NA,NA,NA,NA,TRUE
2136,"VENEC-3A",1655,"Tourbière de Venec",-3.881111,48.368333,230,"FRA","France",38,0,NA,NA,NA,NA,TRUE
2137,"VENEC-Z",1655,"Tourbière de Venec",-3.881111,48.368333,230,"FRA","France",3,0,NA,NA,NA,NA,TRUE
2138,"VENEC",1655,"Tourbière de Venec",-3.881111,48.368333,230,"FRA","France",3,0,NA,NA,NA,NA,TRUE
2139,"VENEC4",1655,"Tourbière de Venec",-3.881111,48.368333,230,"FRA","France",11,0,NA,NA,NA,NA,TRUE
2140,"GUERIVI",1656,"La Guérivière",-0.919167,46.963611,125,"FRA","France",58,5,NA,NA,NA,NA,TRUE
2141,"GUERSAC",1657,"saint-Malo-de-Guersac",-2.165556,47.339722,1,"FRA","France",98,2,NA,NA,NA,NA,TRUE
2142,"ERRANDII",1658,"Ile d'Errand",-2.159167,47.3725,3,"FRA","France",65,8,NA,NA,NA,NA,TRUE
2143,"PARISLP3",1659,"Lake Parishan",51.802222,29.513889,823,"IRN","Iran, Islamic Republic of",26,3,NA,NA,NA,NA,TRUE
2144,"BLACKLOU",1660,"Black Lough",-7.827778,53.170556,53,"IRL","Ireland",102,4,NA,NA,NA,NA,TRUE
2145,"BRAKLOOL",1661,"Brackloon Lough",-9.561389,53.76,100,"IRL","Ireland",79,3,NA,NA,NA,NA,TRUE
2146,"BRAKLOOW",1662,"Brackloon Wood",-9.549167,53.756111,100,"IRL","Ireland",26,5,NA,NA,NA,NA,TRUE
2147,"BORHEENL",1663,"Borheen Lough",-8.15,52.371944,476,"IRL","Ireland",40,8,NA,NA,NA,NA,TRUE
2148,"CAMILLA1",1664,"Camillan Wood",-9.528056,52.014722,24,"IRL","Ireland",8,0,NA,NA,NA,NA,TRUE
2149,"LADIESVI",1665,"Ladies View",-9.616389,51.968333,210,"IRL","Ireland",71,0,NA,NA,NA,NA,TRUE
2150,"LOUGHDOO",1666,"Lough Doo",-9.098611,54.05,21,"IRL","Ireland",63,8,NA,NA,NA,NA,TRUE
2151,"REENADIN",1667,"Reenadinna Wood",-9.588889,52.036667,20,"IRL","Ireland",23,2,NA,NA,NA,NA,TRUE
2152,"ROUGHISL",1668,"Rough Island",-9.533056,52.031111,20,"IRL","Ireland",8,0,NA,NA,NA,NA,TRUE
2153,"BIALOWI2",1669,"Bialowieza Forest",23.878889,52.751944,165,"POL","Poland",23,1,NA,NA,NA,NA,TRUE
2154,"URAGHWOO",1670,"Uragh Wood",-9.704167,51.810278,95,"IRL","Ireland",30,5,NA,NA,NA,NA,TRUE
2155,"CORNAHER",1671,"Cornaher Lough",-7.413611,53.366389,65,"IRL","Ireland",87,3,NA,NA,NA,NA,TRUE
2156,"LOUGHMOY",1672,"Lough Moynagh",-6.778056,53.724444,30,"IRL","Ireland",128,4,NA,NA,NA,NA,TRUE
2157,"TRIFOGLI",1673,"Lago Trifoglietti",16.022222,39.548889,1056,"ITA","Italy",148,11,NA,NA,NA,NA,TRUE
2158,"COIZARD1",1674,"Coizard-Joches",3.866111,48.815556,140,"FRA","France",41,1,NA,NA,NA,NA,TRUE
2159,"FRECHENC",1675,"Fréchencourt",2.433333,49.95,50,"FRA","France",47,2,NA,NA,NA,NA,TRUE
2160,"SILLY",1676,"Silly-la-Poterie",3.133333,49.183333,105,"FRA","France",77,4,NA,NA,NA,NA,TRUE
2161,"JOLAN1",691,"Le Jolan",2.859167,45.139444,1120,"FRA","France",84,3,NA,NA,NA,NA,TRUE
2162,"LASTIOUL",1677,"Lastioulles",2.636111,45.386111,854,"FRA","France",83,2,NA,NA,NA,NA,TRUE
2163,"MITJANA",1678,"Serra Mitjana fen",1.582778,42.4675,2406,"AND","Andorra",15,2,NA,NA,NA,NA,TRUE
2164,"BRVE",1679,"Brve",14.238889,50.066667,362,"CZE","Czech Republic",40,3,NA,NA,NA,NA,TRUE
2165,"BLATISTO",1680,"Lake Blatisto",24.678056,41.621389,1540,"BGR","Bulgaria",142,2,NA,NA,NA,NA,TRUE
2166,"KUPENA3",299,"Kupena",24.333333,41.983333,1356,"BGR","Bulgaria",39,6,NA,NA,NA,NA,TRUE
2167,"GYOLA",1681,"Mire Gyola",23.125278,41.354722,714,"BGR","Bulgaria",19,4,NA,NA,NA,NA,TRUE
2168,"PESTEANA",1682,"Pesteana",22.806111,45.543333,480,"ROU","Romania",37,6,NA,NA,NA,NA,TRUE
2169,"VALDEYER",1683,"Valdeyernos bog",-4.096389,39.441111,850,"ESP","Spain",25,4,NA,NA,NA,NA,TRUE
2170,"NMOR1967",1048,"Tourbière des Narses Mortes",3.6,44.433333,1400,"FRA","France",32,3,NA,NA,NA,NA,TRUE
2171,"SAGNOLS",1050,"Tourbière du Peschio",3.6,44.45,1370,"FRA","France",51,0,NA,NA,NA,NA,TRUE
2172,"LECROS",1684,"Le Cros",3.774722,44.390556,1350,"FRA","France",14,0,NA,NA,NA,NA,TRUE
2173,"NEYRAC",1685,"Neyrac",3.760556,44.465,1200,"FRA","France",4,0,NA,NA,NA,NA,TRUE
2174,"BAISSESC",1686,"Baïssescure",2.8,43.55,1000,"FRA","France",28,5,NA,NA,NA,NA,TRUE
2175,"FONTSALE",1687,"Font Salesse",2.978889,43.601667,1060,"FRA","France",14,2,NA,NA,NA,NA,TRUE
2176,"PLANESI1",1688,"La Planésie",2.8475,43.634167,960,"FRA","France",17,0,NA,NA,NA,NA,TRUE
2177,"PLANESI2",1688,"La Planésie",2.8475,43.634167,960,"FRA","France",5,0,NA,NA,NA,NA,TRUE
2178,"SALVERGU",1689,"La Salverguette",2.906111,43.640833,1070,"FRA","France",18,0,NA,NA,NA,NA,TRUE
2179,"SOMAIL",1690,"Somail",2.700833,43.576944,980,"FRA","France",18,0,NA,NA,NA,NA,TRUE
2180,"FINIELS",1691,"Finiels",3.736667,44.415278,1485,"FRA","France",4,0,NA,NA,NA,NA,TRUE
2181,"SOURCETA",1692,"Sources du Tarn",3.804722,44.406389,1545,"FRA","France",8,0,NA,NA,NA,NA,TRUE
2182,"CAMARGUE",1693,"Les Camargues",3.819444,44.381667,1335,"FRA","France",28,0,NA,NA,NA,NA,TRUE
2183,"LOZERET1",1694,"Lozeret 1",3.759722,44.464167,1280,"FRA","France",9,0,NA,NA,NA,NA,TRUE
2184,"LOZERET2",1695,"Lozeret 2",3.7475,44.460833,1410,"FRA","France",6,0,NA,NA,NA,NA,TRUE
2185,"LAUBIES1",1696,"Les Laubies",3.65,44.466667,1380,"FRA","France",28,3,NA,NA,NA,NA,TRUE
2186,"LAUBIES2",1696,"Les Laubies",3.65,44.466667,1380,"FRA","France",17,0,NA,NA,NA,NA,TRUE
2187,"SAILLAN1",1697,"Lac du Saillant",2.9125,45.339722,1267,"FRA","France",46,0,NA,NA,NA,NA,TRUE
2188,"SAILLAN2",1697,"Lac du Saillant",2.9125,45.339722,1267,"FRA","France",29,0,NA,NA,NA,NA,TRUE
2189,"BOR",1698,"Pont des Sept trous",3.5525,44.758611,1350,"FRA","France",7,0,NA,NA,NA,NA,TRUE
2190,"CHAZELOU",1699,"Chazeloux",3.123889,45.196944,903,"FRA","France",14,0,NA,NA,NA,NA,TRUE
2191,"LASCOLS",1700,"Lascols",2.945,44.998333,1019,"FRA","France",23,0,NA,NA,NA,NA,TRUE
2192,"CHANALE1",1701,"Chanaleilles",3.461111,44.865278,1320,"FRA","France",17,0,NA,NA,NA,NA,TRUE
2193,"CHANALE2",1701,"Chanaleilles",3.461111,44.865278,1320,"FRA","France",13,0,NA,NA,NA,NA,TRUE
2194,"CHANALE3",1701,"Chanaleilles",3.461111,44.865278,1320,"FRA","France",22,1,NA,NA,NA,NA,TRUE
2195,"PONTAJOU",1702,"Pontajou",3.454722,44.880278,1368,"FRA","France",16,0,NA,NA,NA,NA,TRUE
2196,"CHAUVET2",661,"Montchauvet",3.399167,44.900833,1425,"FRA","France",10,0,NA,NA,NA,NA,TRUE
2197,"GODIVL78",1703,"La Godivelle",2.925833,45.384444,1200,"FRA","France",62,2,NA,NA,NA,NA,TRUE
2198,"CHEYLAN2",772,"Etang de Cheylade",2.895,45.09,1040,"FRA","France",59,0,NA,NA,NA,NA,TRUE
2199,"GGC18BSE",1704,"Bulgarian Black Sea",28.406389,42.465556,-971,"BLS","Black Sea",54,18,NA,NA,NA,NA,TRUE
2200,"VARNA3",447,"Lake Varna",27.833333,43.2,0,"BGR","Bulgaria",35,6,NA,NA,NA,NA,TRUE
2201,"LEFRAUD",1705,"Le Fraud",2.967222,45.39,1241,"FRA","France",55,1,NA,NA,NA,NA,TRUE
2202,"GRASPET",1706,"Graspet",2.887778,45.369722,1270,"FRA","France",55,0,NA,NA,NA,NA,TRUE
2203,"COUALLEB",1707,"La Coualle Basse",2.926667,45.4025,1215,"FRA","France",42,0,NA,NA,NA,NA,TRUE
2204,"NOUEBASS",1708,"La Noue Basse",2.946667,45.376667,1205,"FRA","France",35,0,NA,NA,NA,NA,TRUE
2205,"SAUVETAT",1709,"La Sauvetat",3.8575,44.855556,1059,"FRA","France",40,0,NA,NA,NA,NA,TRUE
2206,"COSTAROS",1710,"Costaros",3.8375,44.889722,1088,"FRA","France",32,0,NA,NA,NA,NA,TRUE
2207,"BIQUE1",1711,"Fouon de la Bique",3.512222,44.765556,1420,"FRA","France",62,0,NA,NA,NA,NA,TRUE
2208,"CHAUMETE",1712,"La Chaumette",3.085,44.747222,1215,"FRA","France",109,9,NA,NA,NA,NA,TRUE
2209,"BRAMELOU",1713,"Brameloup",3.081111,44.744444,1196,"FRA","France",137,6,NA,NA,NA,NA,TRUE
2210,"BCOMBE1",648,"Bonnecombe",3.125,44.566667,1340,"FRA","France",56,7,NA,NA,NA,NA,TRUE
2211,"CANTECOU",1714,"Cantecouyou",3.0975,44.570556,1388,"FRA","France",24,0,NA,NA,NA,NA,TRUE
2212,"MONTGROS",1715,"Montgros",2.892222,44.803056,980,"FRA","France",10,0,NA,NA,NA,NA,TRUE
2213,"FALTRE",1716,"Faltre",3.599722,44.411389,1200,"FRA","France",11,0,NA,NA,NA,NA,TRUE
2214,"BARDOMEN",1717,"Baraque Domengue",2.860278,44.811944,994,"FRA","France",16,0,NA,NA,NA,NA,TRUE
2215,"PLAGNES",1718,"Plagnes",3.109167,44.534444,1260,"FRA","France",6,0,NA,NA,NA,NA,TRUE
2216,"ENFRUS",1719,"Les Enfrus",2.892222,44.803056,1075,"FRA","France",16,0,NA,NA,NA,NA,TRUE
2217,"LIMAGNE3",1720,"Limagne",3.659722,45.066389,1083,"FRA","France",67,0,NA,NA,NA,NA,TRUE
2218,"LIMAGNE2",1720,"Limagne",3.659722,45.066389,1083,"FRA","France",73,0,NA,NA,NA,NA,TRUE
2219,"LIMAGNE1",1720,"Limagne",3.659722,45.066389,1083,"FRA","France",104,12,NA,NA,NA,NA,TRUE
2220,"LIT1",1721,"Litzelsee",8.930556,47.768889,407,"DEU","Germany",449,28,NA,NA,NA,NA,TRUE
2221,"PAILHERO",1722,"Pailherols",2.685278,44.950278,1033,"FRA","France",8,0,NA,NA,NA,NA,TRUE
2222,"PERIS1",1723,"Peryssagol",2.276111,44.994722,552,"FRA","France",30,0,NA,NA,NA,NA,TRUE
2223,"PDB1500",1724,"Prat-de-Bouc",2.794167,45.051111,1392,"FRA","France",28,0,NA,NA,NA,NA,TRUE
2224,"PDB1615",1724,"Prat-de-Bouc",2.794167,45.051111,1392,"FRA","France",26,0,NA,NA,NA,NA,TRUE
